userId,itemId,showTime,network,refresh,showPos,click,duration,deviceName,OS,province,city,publishTime,imageNum,cate1,cate2,age_0_24,age_25_29,age_30_39,age_40plus,female,male
1000014754,463797180,1625009731701,5,0,16,1,263,DVC-AN20,Android,江西,南昌,1624787057000,3,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,464140836,1625009731701,5,0,13,0,0,DVC-AN20,Android,江西,南昌,1624872246000,85,娱乐,娱乐/内地明星,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,464088301,1625009731701,5,0,18,1,45,DVC-AN20,Android,江西,南昌,1624864094000,5,情感,情感/恋爱,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,464264603,1625011694982,5,1,18,1,430,DVC-AN20,Android,江西,南昌,1624891942000,3,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,464088301,1625009731701,5,0,18,0,0,DVC-AN20,Android,江西,南昌,1624864094000,5,情感,情感/恋爱,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,464757134,1625052999841,5,0,13,0,0,DVC-AN20,Android,江西,南昌,1625030346000,8,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,465295045,1625226870896,2,0,16,1,194,DVC-AN20,Android,江西,南昌,1625147730000,5,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463625484,1624762446340,5,0,12,1,268,DVC-AN20,Android,江西,南昌,1624749028000,4,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463625484,1624762446340,5,0,12,1,57,DVC-AN20,Android,江西,南昌,1624749028000,4,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463420121,1624692067329,2,0,14,0,0,DVC-AN20,Android,江西,南昌,1624615200000,11,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463437467,1624692067329,2,0,16,0,0,DVC-AN20,Android,江西,南昌,1624681440000,4,健康,健康/疾病防护治疗及西医用药,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463385118,1624692067329,2,0,12,0,0,DVC-AN20,Android,江西,南昌,1624670483000,3,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463661555,1624767245288,5,0,13,0,0,DVC-AN20,Android,江西,南昌,1624763709000,1,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,466309104,1625488834312,5,0,12,0,0,DVC-AN20,Android,江西,南昌,1625464260000,5,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,465780170,1625488834312,5,0,16,0,0,DVC-AN20,Android,江西,南昌,1625298289000,7,情感,情感/婚姻与家庭,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,465714760,1625488834312,5,0,17,1,45,DVC-AN20,Android,江西,南昌,1625283409000,7,房产,房产/房产新闻,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,465753089,1625488834312,5,0,15,0,0,DVC-AN20,Android,江西,南昌,1625292013000,4,历史,历史/世界史,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463852707,1624843756147,5,0,13,0,0,DVC-AN20,Android,江西,南昌,1624798040000,3,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463864053,1624838001390,5,0,12,0,0,DVC-AN20,Android,江西,南昌,1624808062000,11,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463864053,1624838001390,5,0,12,1,17,DVC-AN20,Android,江西,南昌,1624808062000,11,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463385124,1624686195537,2,0,12,0,0,DVC-AN20,Android,江西,南昌,1624670631000,3,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000014754,463385124,1624686195537,2,0,12,1,532,DVC-AN20,Android,江西,南昌,1624670631000,3,搞笑,搞笑/段子,0.006997,0.042276,0.293172,0.657555,0.362179,0.637821
1000026896,464559719,1625148288960,2,15,98,0,0,vivoX21A,Android,四川,成都,1624967345000,9,国际,国际/国际事件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465101402,1625147949827,2,14,89,0,0,vivoX21A,Android,四川,成都,1625114883000,7,文化艺术,文化艺术/诗词与书法绘画,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464931717,1625147949827,2,14,84,0,0,vivoX21A,Android,四川,成都,1625067514000,11,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465100676,1625150211313,5,21,27,0,0,vivoX21A,Android,四川,成都,1625121931000,5,科技,科技/互联网,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465224918,1625147676478,2,12,69,0,0,vivoX21A,Android,四川,成都,1625144181000,4,科学,科学/天文与航天,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465014289,1625147506253,2,9,34,0,0,vivoX21A,Android,四川,成都,1625103807000,4,国际,国际/国际关系,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464668639,1625147676478,2,12,64,0,0,vivoX21A,Android,四川,成都,1625016812000,6,国内,国内/港澳台,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464931373,1625147506253,2,9,38,0,0,vivoX21A,Android,四川,成都,1625067423000,16,娱乐,娱乐/港台明星,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465123300,1625150211313,5,21,29,0,0,vivoX21A,Android,四川,成都,1625126043000,4,国际,国际/国际政要,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464723668,1625147506253,2,9,39,0,0,vivoX21A,Android,四川,成都,1625024343000,6,情感,情感/恋爱,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465111609,1625148288960,2,15,94,0,0,vivoX21A,Android,四川,成都,1625124005000,4,军事,军事/军事新闻,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465171775,1625147565099,2,10,42,0,0,vivoX21A,Android,四川,成都,1625023487000,4,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465199163,1625150176168,5,20,12,0,0,vivoX21A,Android,四川,成都,1625023487000,5,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464830918,1625150176168,5,20,14,0,0,vivoX21A,Android,四川,成都,1625043728000,8,科技,科技/机械与高科技工程,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464727164,1625150176168,5,20,18,0,0,vivoX21A,Android,四川,成都,1625084627000,5,情感,情感/恋爱,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465056506,1625147565099,2,10,44,0,0,vivoX21A,Android,四川,成都,1624975200000,6,教育,教育/大学,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465060161,1625150176168,5,20,21,0,0,vivoX21A,Android,四川,成都,1625112945000,11,历史,历史/中国史,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464810700,1625147291419,2,7,19,0,0,vivoX21A,Android,四川,成都,1625039963000,4,灾难事故,灾难事故/安全事故,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465085781,1625147565099,2,10,48,0,0,vivoX21A,Android,四川,成都,1625110935000,8,科技,科技/手机,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465197878,1625147759628,2,13,78,1,275,vivoX21A,Android,四川,成都,1625125800000,6,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465027911,1625147565099,2,10,50,0,0,vivoX21A,Android,四川,成都,1625107092000,9,育儿,育儿/学前教育,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465151644,1625147506253,2,9,32,0,0,vivoX21A,Android,四川,成都,1625109495000,2,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464879667,1625147759628,2,13,74,0,0,vivoX21A,Android,四川,成都,1625016550000,8,教育,教育/大学,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465162408,1625150211313,5,21,22,0,0,vivoX21A,Android,四川,成都,1625088960000,5,国内,国内/高层动态,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465030934,1625147378431,2,8,24,1,69,vivoX21A,Android,四川,成都,1625107369000,3,国内,国内/高层动态,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465157951,1625148380183,2,17,114,0,0,vivoX21A,Android,四川,成都,1625131376000,8,科技,科技/手机,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464464617,1625148380183,2,17,112,0,0,vivoX21A,Android,四川,成都,1624948269000,0,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465164001,1625147949827,2,14,82,0,0,vivoX21A,Android,四川,成都,1625130202000,6,科技,科技/互联网,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465099344,1625147759628,2,13,72,0,0,vivoX21A,Android,四川,成都,1625121121000,0,情感,情感/婚姻与家庭,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465062016,1625147618339,2,11,52,0,0,vivoX21A,Android,四川,成都,1625051768000,5,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465095408,1625147618339,2,11,54,0,0,vivoX21A,Android,四川,成都,1625120798000,5,财经,财经/财经人物,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465034706,1625147378431,2,8,29,0,0,vivoX21A,Android,四川,成都,1625108162000,2,案件,案件/法治案件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464757575,1625147618339,2,11,59,0,0,vivoX21A,Android,四川,成都,1625030451000,8,历史,历史/中国史,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465101771,1625147291419,2,7,14,0,0,vivoX21A,Android,四川,成都,1625122144000,5,科学,科学/天文与航天,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465117884,1625147241005,2,6,7,0,0,vivoX21A,Android,四川,成都,1625125135000,3,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465023797,1625147676478,2,12,62,0,0,vivoX21A,Android,四川,成都,1625105963000,7,历史,历史/中国史,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464713155,1625148325364,2,16,109,0,0,vivoX21A,Android,四川,成都,1625020976000,4,旅游,旅游/旅游资讯,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465171464,1625148288960,2,15,92,0,0,vivoX21A,Android,四川,成都,1625023487000,3,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465174418,1625147378431,2,8,22,0,0,vivoX21A,Android,四川,成都,1625131500000,5,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464772503,1625148325364,2,16,104,0,0,vivoX21A,Android,四川,成都,1625033351000,4,教育,教育/大学,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464854728,1625148325364,2,16,102,0,0,vivoX21A,Android,四川,成都,1625048057000,7,军事,军事/军史,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465101553,1625147291419,2,7,12,0,0,vivoX21A,Android,四川,成都,1625007780000,6,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465161580,1625148288960,2,15,101,0,0,vivoX21A,Android,四川,成都,1625130000000,2,国内,国内/港澳台,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463867628,1624850429776,5,0,13,0,0,vivoX21A,Android,四川,成都,1624806613000,11,科学,科学/天文与航天,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463934231,1624888109785,2,1,17,1,135,vivoX21A,Android,四川,成都,1624840889000,3,国内,国内/港澳台,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463959537,1624888553796,2,2,27,0,0,vivoX21A,Android,四川,成都,1624845678000,4,军事,军事/军事新闻,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463489017,1624891110011,2,5,22,0,0,vivoX21A,Android,四川,成都,1624693556000,8,历史,历史/中国史,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464104791,1624888109785,2,1,20,0,0,vivoX21A,Android,四川,成都,1624865834000,4,科学,科学/天文与航天,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463401997,1624891110011,2,5,28,0,0,vivoX21A,Android,四川,成都,1624674360000,0,搞笑,搞笑/段子,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463667170,1624890476783,2,4,18,0,0,vivoX21A,Android,四川,成都,1624765842000,6,文化艺术,文化艺术/诗词与书法绘画,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463424549,1624891110011,2,5,29,0,0,vivoX21A,Android,四川,成都,1624678465000,7,电视剧,电视剧/内地剧,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463567276,1624888109785,2,1,21,1,5,vivoX21A,Android,四川,成都,1624712871000,7,案件,案件/法治案件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464097918,1624888553796,2,2,29,0,0,vivoX21A,Android,四川,成都,1624865495000,4,国际,国际/国际事件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463440516,1624888109785,2,1,22,0,0,vivoX21A,Android,四川,成都,1624681800000,23,情感,情感/恋爱,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463881420,1624890468320,2,3,10,1,234,vivoX21A,Android,四川,成都,1624813583000,6,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463795740,1624890476783,2,4,12,0,0,vivoX21A,Android,四川,成都,1624790203000,7,国内,国内/港澳台,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464150968,1624891110011,2,5,24,1,337,vivoX21A,Android,四川,成都,1624873968000,10,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463762941,1624890476783,2,4,14,0,0,vivoX21A,Android,四川,成都,1624782947000,9,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463904210,1624888094658,2,0,13,0,0,vivoX21A,Android,四川,成都,1624809780000,1,搞笑,搞笑/段子,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464142329,1624890468320,2,3,11,0,0,vivoX21A,Android,四川,成都,1624872478000,11,军事,军事/武器,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463553042,1624888553796,2,2,25,0,0,vivoX21A,Android,四川,成都,1624711444000,11,历史,历史/中国史,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464151230,1624890476783,2,4,17,0,0,vivoX21A,Android,四川,成都,1624874020000,6,国际,国际/国际事件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463973218,1624888094658,2,0,16,1,233,vivoX21A,Android,四川,成都,1624847545000,5,军事,军事/军事新闻,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463785071,1624891110011,2,5,27,1,116,vivoX21A,Android,四川,成都,1624787648000,4,国内,国内/港澳台,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,463435476,1624888109785,2,1,15,0,0,vivoX21A,Android,四川,成都,1624681638000,9,历史,历史/中国史,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465272680,1625225247408,2,0,16,1,356,vivoX21A,Android,四川,成都,1625157374000,7,国际,国际/国际事件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466055345,1625552536844,5,1,15,0,0,vivoX21A,Android,四川,成都,1625393728000,1,文化艺术,文化艺术/读书,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466507485,1625553488729,5,2,27,1,232,vivoX21A,Android,四川,成都,1625503695000,9,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466221996,1625552536844,5,1,17,0,0,vivoX21A,Android,四川,成都,1625434620000,3,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466404986,1625552536844,5,1,22,0,0,vivoX21A,Android,四川,成都,1625485231000,1,军事,军事/武器,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466585139,1625552078397,5,0,16,0,0,vivoX21A,Android,四川,成都,1625534197000,6,国内,国内/港澳台,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466571584,1625552536844,5,1,21,1,112,vivoX21A,Android,四川,成都,1625531632000,2,国内,国内/港澳台,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466455801,1625553488729,5,2,25,0,0,vivoX21A,Android,四川,成都,1625484144000,17,电视剧,电视剧/内地剧,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466221996,1625552536844,5,1,17,1,145,vivoX21A,Android,四川,成都,1625434620000,3,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465431410,1625254494555,5,2,27,0,0,vivoX21A,Android,四川,成都,1625204684000,6,国际,国际/国际事件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465319256,1625254415390,5,1,15,0,0,vivoX21A,Android,四川,成都,1625190091000,10,历史,历史/中国史,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465569931,1625254415390,5,1,17,0,0,vivoX21A,Android,四川,成都,1625190551000,3,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465302717,1625254415390,5,1,19,0,0,vivoX21A,Android,四川,成都,1625181202000,7,国际,国际/国际政要,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465551491,1625254415390,5,1,20,0,0,vivoX21A,Android,四川,成都,1625226520000,9,军事,军事/武器,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465600937,1625254494555,5,2,25,0,0,vivoX21A,Android,四川,成都,1625239477000,4,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465513662,1625254415390,5,1,22,0,0,vivoX21A,Android,四川,成都,1625215564000,4,健康,健康/疾病防护治疗及西医用药,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464323121,1624952652618,5,1,17,0,0,vivoX21A,Android,四川,成都,1624927990000,3,案件,案件/法治案件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,464344953,1624952652618,5,1,15,0,0,vivoX21A,Android,四川,成都,1624932143000,4,国际,国际/国际关系,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465617545,1625441863919,5,0,12,0,0,vivoX21A,Android,四川,成都,1625246188000,8,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466052693,1625441905108,5,1,17,1,128,vivoX21A,Android,四川,成都,1625391240000,3,情感,情感/婚姻与家庭,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466055893,1625441905108,5,1,22,0,0,vivoX21A,Android,四川,成都,1625384949000,4,科技,科技/互联网,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465542234,1625441905108,5,1,21,0,0,vivoX21A,Android,四川,成都,1625357010000,8,军事,军事/军事新闻,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465464600,1625441905108,5,1,19,0,0,vivoX21A,Android,四川,成都,1625210339000,6,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466016895,1625441905108,5,1,18,0,0,vivoX21A,Android,四川,成都,1625379403000,5,娱乐,娱乐/内地明星,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465889515,1625441905108,5,1,15,0,0,vivoX21A,Android,四川,成都,1625283494000,3,案件,案件/法治案件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466048791,1625441863919,5,0,16,0,0,vivoX21A,Android,四川,成都,1625389333000,3,教育,教育/职场,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465893787,1625441863919,5,0,15,1,14,vivoX21A,Android,四川,成都,1625334102000,3,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466096187,1625441863919,5,0,14,0,0,vivoX21A,Android,四川,成都,1625404200000,1,科学,科学/天文与航天,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465859628,1625368041877,5,2,14,0,0,vivoX21A,Android,四川,成都,1625319862000,6,国际,国际/国际事件,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465711236,1625367295296,5,0,12,0,0,vivoX21A,Android,四川,成都,1625273218000,4,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465649709,1625367356722,5,1,7,1,166,vivoX21A,Android,四川,成都,1625267510000,0,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465248349,1625368041877,5,2,21,0,0,vivoX21A,Android,四川,成都,1625143210000,12,体育,体育/体育产业,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465446900,1625368041877,5,2,18,0,0,vivoX21A,Android,四川,成都,1625207694000,5,国内,国内/港澳台,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465702727,1625368041877,5,2,12,0,0,vivoX21A,Android,四川,成都,1625281441000,14,军事,军事/武器,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465087170,1625368041877,5,2,19,0,0,vivoX21A,Android,四川,成都,1625119162000,8,文化艺术,文化艺术/诗词与书法绘画,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465649709,1625367356722,5,1,7,1,37,vivoX21A,Android,四川,成都,1625267510000,0,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465722537,1625368041877,5,2,17,0,0,vivoX21A,Android,四川,成都,1625217695000,3,科技,科技/互联网,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465847296,1625410254853,5,0,15,0,0,vivoX21A,Android,四川,成都,1625315400000,7,财经,财经/公司新闻,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465502767,1625410499018,5,2,30,0,0,vivoX21A,Android,四川,成都,1625217012000,3,情感,情感/婚姻与家庭,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465410217,1625410587750,5,4,52,0,0,vivoX21A,Android,四川,成都,1625187872000,9,教育,教育/高考,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465791070,1625410285763,5,1,21,0,0,vivoX21A,Android,四川,成都,1625301016000,7,国际,国际/国际政要,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465998140,1625410587750,5,4,54,1,54,vivoX21A,Android,四川,成都,1625372656000,4,文化艺术,文化艺术/美文,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466046501,1625410254853,5,0,12,0,0,vivoX21A,Android,四川,成都,1625390882000,9,科学,科学/天文与航天,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465446436,1625410542480,5,3,37,0,0,vivoX21A,Android,四川,成都,1625207621000,8,健康,健康/养生与保健,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465946589,1625411762398,5,5,55,0,0,vivoX21A,Android,四川,成都,1625363940000,4,历史,历史/中国史,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466042735,1625410542480,5,3,35,0,0,vivoX21A,Android,四川,成都,1625389970000,7,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465811395,1625410587750,5,4,49,0,0,vivoX21A,Android,四川,成都,1625305095000,2,国内,国内/中国外交,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465857605,1625410542480,5,3,41,0,0,vivoX21A,Android,四川,成都,1625345211000,5,文化艺术,文化艺术/美文,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466042703,1625410542480,5,3,42,0,0,vivoX21A,Android,四川,成都,1625387123000,6,科学,科学/天文与航天,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465817755,1625410285763,5,1,17,1,141,vivoX21A,Android,四川,成都,1625307567000,5,国内,国内/中国外交,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466003498,1625410285763,5,1,19,0,0,vivoX21A,Android,四川,成都,1625377265000,7,科学,科学/天文与航天,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465492154,1625410587750,5,4,51,0,0,vivoX21A,Android,四川,成都,1625258184000,4,情感,情感/婚姻与家庭,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466024120,1625410499018,5,2,32,0,0,vivoX21A,Android,四川,成都,1625382915000,8,体育,体育/中国篮球,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,465986334,1625410499018,5,2,31,0,0,vivoX21A,Android,四川,成都,1625373287000,6,文化艺术,文化艺术/哲学宗教与民俗神话,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466077791,1625410499018,5,2,25,0,0,vivoX21A,Android,四川,成都,1625401268000,6,国内,国内/港澳台,0.106403,0.256118,0.373267,0.264212,0.0,1.0
1000026896,466065853,1625410285763,5,1,15,0,0,vivoX21A,Android,四川,成都,1625397387000,7,生活,生活/垂钓,0.106403,0.256118,0.373267,0.264212,0.0,1.0
